Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³)
2020-07-19 00:00:00,19.89,40.7,9.39,5.98,22.81,1.01,27.66,0.0
2020-07-20 00:00:00,13.02,33.15,9.97,5.6,22.9,0.82,25.17,0.0
2020-07-21 00:00:00,13.18,31.61,8.51,5.51,22.01,0.58,28.43,0.0
2020-07-22 00:00:00,20.38,52.51,12.63,6.07,24.96,0.6,24.17,0.0
2020-07-23 00:00:00,18.98,50.98,15.68,6.27,25.7,0.59,30.86,0.0
2020-07-24 00:00:00,17.98,43.3,11.14,6.06,27.99,0.56,29.46,0.0
2020-07-25 00:00:00,23.65,53.08,12.22,6.77,28.74,0.67,32.62,0.0
2020-07-26 00:00:00,35.17,87.12,16.27,7.0,30.21,0.51,32.45,0.0
2020-07-27 00:00:00,21.04,66.82,10.89,6.83,24.28,0.47,33.95,0.0
2020-07-28 00:00:00,16.85,41.14,10.43,6.4,21.96,0.68,22.76,0.0
2020-07-29 00:00:00,14.8,35.63,11.66,6.44,29.57,0.62,25.75,0.0
2020-07-30 00:00:00,28.5,67.79,21.02,7.37,37.94,0.6,32.28,0.0
2020-07-31 00:00:00,31.97,71.93,16.01,7.63,33.34,0.46,35.01,0.0
2020-08-01 00:00:00,21.29,75.18,18.41,7.19,33.41,0.84,29.97,0.0
2020-08-02 00:00:00,26.03,79.05,19.49,7.16,41.28,0.27,29.5,0.0
2020-08-03 00:00:00,19.23,49.01,17.27,6.43,27.94,0.35,30.64,0.0
2020-08-04 00:00:00,28.02,63.52,21.98,6.69,30.91,0.48,28.73,0.0
2020-08-05 00:00:00,17.5,40.91,30.36,6.22,37.56,0.58,16.72,0.0
2020-08-06 00:00:00,10.72,22.6,10.78,5.98,30.33,0.57,28.14,0.0
2020-08-07 00:00:00,14.54,26.35,8.9,6.31,26.0,0.77,32.9,0.0
2020-08-08 00:00:00,14.95,39.36,13.03,6.2,29.87,0.65,22.81,0.0
2020-08-09 00:00:00,22.56,51.52,15.06,5.6,35.94,0.73,24.95,0.0
2020-08-10 00:00:00,27.14,56.94,18.45,6.06,34.33,0.56,20.06,0.0
2020-08-11 00:00:00,28.92,59.28,12.29,5.71,28.78,0.43,23.1,0.0
2020-08-12 00:00:00,11.79,27.11,10.84,4.54,22.85,0.63,21.24,0.0
2020-08-13 00:00:00,15.72,32.22,18.11,5.07,31.58,0.62,22.1,0.0
2020-08-14 00:00:00,26.47,63.5,22.75,5.41,33.16,0.38,18.12,0.0
2020-08-15 00:00:00,18.35,52.48,15.86,5.28,32.46,0.63,21.59,0.0
2020-08-16 00:00:00,16.04,33.69,15.76,5.18,27.14,0.54,22.11,0.0
2020-08-17 00:00:00,26.66,61.46,23.34,5.47,45.22,0.64,20.88,0.0
2020-08-18 00:00:00,17.18,38.78,12.73,4.99,33.46,0.92,24.23,0.0
2020-08-19 00:00:00,20.87,38.03,17.51,5.08,25.54,0.77,24.98,0.0
2020-08-20 00:00:00,17.27,44.77,23.98,5.23,49.87,0.33,21.76,0.0
2020-08-21 00:00:00,8.8,22.26,6.68,4.94,24.92,0.84,28.78,0.0
2020-08-22 00:00:00,8.05,16.5,5.94,4.59,28.16,0.9,27.17,0.0
2020-08-23 00:00:00,11.41,34.24,10.41,4.37,24.73,0.81,25.27,0.0
2020-08-24 00:00:00,13.76,35.04,12.83,4.51,20.03,0.84,18.65,0.0
2020-08-25 00:00:00,12.2,47.31,13.95,4.63,20.79,0.32,21.02,0.0
2020-08-26 00:00:00,13.32,36.72,14.7,4.69,21.66,0.58,19.97,0.0
2020-08-27 00:00:00,14.38,31.3,13.75,5.0,32.16,0.31,28.86,0.0
2020-08-28 00:00:00,7.51,22.57,10.35,4.73,29.02,0.35,23.19,0.0
2020-08-29 00:00:00,6.05,15.41,4.9,4.99,20.04,0.57,31.19,0.0
2020-08-30 00:00:00,13.6,38.48,11.08,5.05,21.32,0.46,21.95,0.0
2020-08-31 00:00:00,19.46,79.76,15.83,5.2,19.71,0.34,21.32,0.0
2020-09-01 00:00:00,13.61,56.1,14.77,5.15,18.61,0.59,28.3,0.0
2020-09-02 00:00:00,19.6,50.23,26.62,4.78,22.06,0.53,19.79,0.0
2020-09-03 00:00:00,22.68,53.27,21.72,5.19,34.97,0.36,22.27,0.0
2020-09-04 00:00:00,28.75,60.58,18.53,5.37,29.47,0.49,27.17,0.0
2020-09-05 00:00:00,21.72,45.18,13.41,5.05,22.32,0.63,25.52,0.0
2020-09-06 00:00:00,24.58,53.38,16.44,5.71,17.25,0.34,24.26,0.0
2020-09-07 00:00:00,31.33,66.0,20.82,5.49,23.22,0.4,22.84,0.0
2020-09-08 00:00:00,29.63,65.77,16.26,6.18,23.79,0.39,22.44,0.0
2020-09-09 00:00:00,30.24,65.85,14.13,6.38,23.02,0.67,27.49,0.0
2020-09-10 00:00:00,22.26,50.68,18.32,6.31,24.51,0.66,24.01,0.0
2020-09-11 00:00:00,25.65,49.25,22.22,6.63,25.7,0.6,22.66,0.0
2020-09-12 00:00:00,48.4,82.19,28.64,7.38,34.68,0.5,29.83,0.0
2020-09-13 00:00:00,60.01,102.68,34.88,7.99,53.95,0.68,24.92,0.0
2020-09-14 00:00:00,43.35,90.46,20.37,7.55,24.21,0.66,25.25,0.0
2020-09-15 00:00:00,39.31,73.23,20.51,6.87,28.07,0.46,27.3,0.0
2020-09-16 00:00:00,56.3,128.25,31.34,7.33,33.26,0.71,25.94,0.0
2020-09-17 00:00:00,40.36,88.75,14.89,6.4,28.67,0.36,32.05,0.0
2020-09-18 00:00:00,52.78,134.25,25.67,6.08,22.95,0.44,30.91,0.0
2020-09-19 00:00:00,55.73,124.9,34.62,6.65,35.61,0.66,25.73,0.0
2020-09-20 00:00:00,47.97,97.55,24.24,6.07,40.02,0.46,31.78,0.0
2020-09-21 00:00:00,23.92,65.39,26.23,4.55,46.56,0.55,22.74,0.0
2020-09-22 00:00:00,13.76,34.18,20.96,4.16,37.61,0.76,15.25,0.0
2020-09-23 00:00:00,14.82,26.27,5.91,4.81,19.34,0.59,35.4,0.2
2020-09-24 00:00:00,8.85,18.21,5.1,3.97,16.85,0.4,23.08,0.2
2020-09-25 00:00:00,14.25,34.82,16.66,4.27,23.09,0.74,26.18,0.2
2020-09-26 00:00:00,55.01,123.28,29.22,5.53,20.16,0.3,29.49,0.2
2020-09-27 00:00:00,49.12,135.07,32.28,6.24,21.75,0.25,31.69,0.2
2020-09-28 00:00:00,63.05,163.3,41.03,6.62,20.52,0.63,32.69,0.2
2020-09-29 00:00:00,69.52,200.78,47.85,6.61,21.69,0.34,33.42,0.2
2020-09-30 00:00:00,60.65,199.89,37.57,6.96,23.36,0.46,38.21,0.2
2020-10-01 00:00:00,86.49,245.0,37.44,9.8,25.65,0.55,27.82,0.2
2020-10-02 00:00:00,72.6,204.3,23.67,11.34,34.78,0.52,43.32,0.2
2020-10-03 00:00:00,53.79,120.42,,,41.24,0.58,15.13,0.2
2020-10-04 00:00:00,23.62,47.51,12.68,1.41,44.35,0.62,18.23,0.2
2020-10-05 00:00:00,28.19,53.51,13.15,4.14,45.45,0.69,16.95,0.2
2020-10-06 00:00:00,39.38,90.63,13.0,11.9,32.52,0.46,14.61,0.41
2020-10-07 00:00:00,48.97,93.06,212.48,25.53,36.2,1.05,18.19,0.39
2020-10-08 00:00:00,50.74,90.25,88.16,18.9,37.82,1.35,22.44,0.76
2020-10-09 00:00:00,43.97,85.19,48.02,13.31,47.43,1.58,18.22,1.3
2020-10-10 00:00:00,63.15,146.97,47.67,9.62,60.65,1.02,29.59,1.5
2020-10-11 00:00:00,76.96,171.12,52.8,12.82,68.81,1.56,25.44,1.5
2020-10-12 00:00:00,83.86,187.03,50.93,11.61,52.01,1.36,24.79,1.5
2020-10-13 00:00:00,61.25,146.04,41.78,8.76,35.21,1.29,20.16,0.89
2020-10-14 00:00:00,48.31,130.35,32.54,8.29,30.34,0.97,26.99,0.69
2020-10-15 00:00:00,62.5,147.78,34.91,8.81,30.3,1.11,28.7,1.05
2020-10-16 00:00:00,50.75,116.93,32.98,8.63,27.97,0.92,19.98,1.33
2020-10-17 00:00:00,43.68,95.29,32.12,8.42,38.75,0.95,22.12,0.65
2020-10-18 00:00:00,86.76,190.22,38.95,8.24,39.83,1.11,30.11,1.11
2020-10-19 00:00:00,120.33,248.39,41.6,8.42,38.23,1.55,30.93,0.87
2020-10-20 00:00:00,106.71,258.26,39.68,9.64,31.11,1.12,24.84,0.64
2020-10-21 00:00:00,121.65,293.79,53.7,9.52,24.67,1.37,7.95,0.9
2020-10-22 00:00:00,105.15,254.45,49.08,9.77,31.29,1.41,30.28,1.22
2020-10-23 00:00:00,96.26,213.11,37.79,11.13,27.79,0.96,45.12,0.63
2020-10-24 00:00:00,90.51,233.4,42.13,12.15,27.24,1.12,41.25,0.59
2020-10-25 00:00:00,106.67,286.5,52.07,12.36,49.3,1.39,36.19,0.82
2020-10-26 00:00:00,104.11,244.03,42.65,12.64,27.12,1.28,41.92,0.67
2020-10-27 00:00:00,102.29,276.66,45.49,12.6,38.14,1.29,35.6,0.59
2020-10-28 00:00:00,109.59,260.23,39.98,12.6,33.07,1.26,36.77,0.74
2020-10-29 00:00:00,138.53,331.04,46.75,13.92,35.92,0.99,30.89,0.81
2020-10-30 00:00:00,84.26,192.36,30.08,10.28,23.84,0.91,43.21,0.07
2020-10-31 00:00:00,78.33,200.91,26.32,14.74,26.87,0.74,53.32,0.0
2020-11-01 00:00:00,115.71,249.71,41.2,35.26,27.48,1.0,42.5,0.03
2020-11-02 00:00:00,140.45,294.44,43.64,16.58,26.62,1.17,41.6,0.44
2020-11-03 00:00:00,98.89,248.99,30.73,14.78,31.65,0.63,40.03,0.84
2020-11-04 00:00:00,92.39,255.92,37.53,13.66,32.33,0.88,33.48,1.11
2020-11-05 00:00:00,90.34,248.57,39.18,13.56,23.53,1.11,32.43,1.47
2020-11-06 00:00:00,131.27,275.75,43.51,14.24,56.94,1.13,28.62,1.75
2020-11-07 00:00:00,146.91,308.11,42.43,14.43,24.47,1.02,37.03,1.77
2020-11-08 00:00:00,157.47,322.05,40.2,14.85,31.61,1.13,44.53,1.3
2020-11-09 00:00:00,179.6,318.6,38.51,15.04,23.99,1.52,34.96,1.31
2020-11-10 00:00:00,136.83,266.65,29.61,12.95,38.57,1.35,26.01,1.17
2020-11-11 00:00:00,95.91,249.16,36.99,13.06,48.38,1.25,27.31,1.08
2020-11-12 00:00:00,84.16,200.75,48.22,11.81,43.49,1.65,22.99,1.8
2020-11-13 00:00:00,93.17,214.92,47.11,11.41,41.78,1.14,19.07,1.57
2020-11-14 00:00:00,116.63,244.84,42.12,11.87,54.93,1.21,16.3,1.08
2020-11-15 00:00:00,116.16,215.65,33.11,12.55,58.49,1.26,19.75,1.27
2020-11-16 00:00:00,107.08,229.75,40.38,15.2,28.58,1.16,25.83,0.93
2020-11-17 00:00:00,110.3,271.4,57.86,15.68,43.88,1.34,21.8,1.31
2020-11-18 00:00:00,95.35,206.61,53.19,14.71,41.41,0.92,16.04,0.89
2020-11-19 00:00:00,95.67,163.82,45.65,13.68,70.47,1.04,11.19,1.31
2020-11-20 00:00:00,85.16,126.0,25.97,18.35,31.13,0.96,24.22,0.96
2020-11-21 00:00:00,90.46,152.44,33.58,16.78,48.4,0.91,36.29,1.18
2020-11-22 00:00:00,110.78,236.09,39.92,16.21,42.46,0.94,31.97,1.39
2020-11-23 00:00:00,128.51,290.78,43.52,16.23,62.18,0.62,23.1,1.11
2020-11-24 00:00:00,168.56,360.25,62.81,16.79,68.75,1.07,13.49,1.02
2020-11-25 00:00:00,142.17,283.49,54.73,14.48,50.96,1.18,13.18,1.04
2020-11-26 00:00:00,134.87,314.17,36.92,15.37,31.51,0.94,18.05,1.01
2020-11-27 00:00:00,147.62,268.43,38.62,15.83,39.74,1.48,13.06,1.0
2020-11-28 00:00:00,169.86,317.48,39.22,13.33,22.89,0.98,22.84,1.03
2020-11-29 00:00:00,158.28,299.43,41.23,14.35,51.29,1.18,23.11,1.01
2020-11-30 00:00:00,158.4,332.55,65.5,12.63,51.21,1.42,15.24,0.84
2020-12-01 00:00:00,188.33,389.47,52.64,11.7,60.59,1.48,20.86,0.7
2020-12-02 00:00:00,168.68,300.37,33.71,12.28,42.43,1.08,29.69,0.7
2020-12-03 00:00:00,172.48,296.59,33.72,13.57,32.22,1.59,29.18,0.7
2020-12-04 00:00:00,194.09,359.82,36.54,13.59,34.94,1.36,27.52,0.7
2020-12-05 00:00:00,169.16,352.92,48.36,14.27,33.95,1.53,26.86,0.7
2020-12-06 00:00:00,132.16,306.84,47.62,7.5,42.68,1.33,31.3,0.7
2020-12-07 00:00:00,112.53,255.56,45.17,9.0,27.81,1.1,28.16,0.69
2020-12-08 00:00:00,148.68,312.83,40.34,12.5,34.25,1.41,24.32,0.7
2020-12-09 00:00:00,145.02,295.19,41.48,10.52,26.32,1.2,21.84,0.69
2020-12-10 00:00:00,96.67,226.62,40.92,9.79,35.99,1.16,30.43,0.69
2020-12-11 00:00:00,91.66,235.71,35.83,11.99,25.0,0.95,43.86,0.7
2020-12-12 00:00:00,104.02,246.78,40.77,13.26,34.98,1.23,34.38,0.7
2020-12-13 00:00:00,102.0,195.26,39.38,13.14,26.51,1.12,29.91,0.7
2020-12-14 00:00:00,103.7,205.52,40.74,12.41,31.5,1.07,26.44,0.7
2020-12-15 00:00:00,128.49,217.65,53.95,13.77,47.33,1.19,25.78,0.7
2020-12-16 00:00:00,136.87,207.73,47.45,13.56,41.43,1.07,15.19,0.7
2020-12-17 00:00:00,89.43,163.49,35.86,10.77,39.61,0.73,35.86,0.68
2020-12-18 00:00:00,77.11,153.0,41.01,11.01,20.25,0.56,35.85,0.68
2020-12-19 00:00:00,96.35,226.18,63.6,13.12,27.54,0.94,30.21,0.67
2020-12-20 00:00:00,95.52,184.49,56.79,14.56,23.34,0.78,40.73,0.7
2020-12-21 00:00:00,120.39,227.76,55.16,13.83,61.47,0.75,39.39,0.7
2020-12-22 00:00:00,212.38,317.73,48.9,14.67,32.55,0.82,31.8,0.7
2020-12-23 00:00:00,286.07,385.42,44.17,19.23,30.34,1.25,22.27,0.7
2020-12-24 00:00:00,186.12,331.49,40.33,17.24,27.71,1.53,19.9,0.7
2020-12-25 00:00:00,179.67,316.2,37.86,17.85,22.96,1.08,26.56,0.7
2020-12-26 00:00:00,144.14,251.02,32.67,15.29,21.65,0.68,27.0,0.7
2020-12-27 00:00:00,173.8,344.8,37.8,16.23,26.21,2.36,28.17,0.7
2020-12-28 00:00:00,181.11,425.11,49.73,14.76,40.97,1.35,15.44,0.7
2020-12-29 00:00:00,199.43,334.69,45.61,16.32,30.2,1.57,21.79,0.7
2020-12-30 00:00:00,209.59,341.38,36.32,18.65,33.95,0.87,36.13,0.7
2020-12-31 00:00:00,200.39,339.22,42.65,18.09,31.97,1.01,31.64,0.7
2021-01-01 00:00:00,229.46,367.26,59.23,18.88,52.73,1.62,22.45,0.71
2021-01-02 00:00:00,243.87,439.88,54.4,16.55,33.87,2.13,19.7,0.7
2021-01-03 00:00:00,164.19,354.19,52.44,12.86,57.6,0.97,15.34,0.7
2021-01-04 00:00:00,190.74,425.98,42.3,12.82,30.84,1.36,18.13,0.7
2021-01-05 00:00:00,158.54,366.54,40.08,13.24,25.01,1.1,15.97,0.7
2021-01-06 00:00:00,157.65,381.92,42.29,14.58,31.09,1.22,10.23,0.7
2021-01-07 00:00:00,131.96,270.16,32.66,14.52,24.45,1.17,22.77,0.7
2021-01-08 00:00:00,138.23,292.17,45.57,18.45,36.49,0.75,19.07,0.68
2021-01-09 00:00:00,172.9,347.74,37.24,23.32,26.71,0.87,21.2,0.7
2021-01-10 00:00:00,99.51,193.48,23.83,20.04,24.51,0.64,20.38,0.68
2021-01-11 00:00:00,94.32,173.33,27.13,20.23,15.85,0.62,33.03,0.69
2021-01-12 00:00:00,75.54,144.36,24.04,15.49,39.43,0.36,31.89,0.65
2021-01-13 00:00:00,78.75,188.6,30.69,15.89,52.78,0.75,21.49,0.69
2021-01-14 00:00:00,100.22,216.09,31.64,16.58,47.22,0.85,21.48,0.68
2021-01-15 00:00:00,172.54,316.45,37.31,20.88,39.09,1.22,18.9,0.7
2021-01-16 00:00:00,173.98,325.79,50.94,19.7,72.16,0.74,23.06,0.7
2021-01-17 00:00:00,187.4,352.57,49.02,19.84,92.96,1.95,26.32,0.7
2021-01-18 00:00:00,127.79,303.78,48.02,15.4,87.87,1.37,24.08,0.7
2021-01-19 00:00:00,104.09,266.66,36.95,16.34,17.84,1.04,34.25,0.69
2021-01-20 00:00:00,132.74,261.78,37.65,17.71,21.48,1.19,35.37,0.68
2021-01-21 00:00:00,82.71,193.42,30.19,14.62,27.38,0.62,36.88,0.67
2021-01-22 00:00:00,127.89,262.21,36.62,16.11,29.19,1.41,27.75,0.68
2021-01-23 00:00:00,146.33,302.65,43.72,17.83,34.76,1.38,31.34,0.7
2021-01-24 00:00:00,119.58,259.28,29.16,16.75,24.38,1.01,59.93,0.7
2021-01-25 00:00:00,235.86,397.54,43.62,21.6,33.48,1.93,19.05,0.7
2021-01-26 00:00:00,165.67,303.49,42.09,18.71,46.73,3.42,24.77,0.7
2021-01-27 00:00:00,164.71,286.52,41.44,16.99,58.79,0.78,24.75,0.7
2021-01-28 00:00:00,167.69,331.39,52.04,16.5,64.32,1.55,12.32,0.7
2021-01-29 00:00:00,161.2,265.43,42.24,14.85,36.12,1.12,28.99,0.7
2021-01-30 00:00:00,113.55,210.86,32.56,13.4,25.79,0.83,32.92,0.68
2021-01-31 00:00:00,114.03,202.64,33.02,12.96,23.94,0.91,31.88,0.67
2021-02-01 00:00:00,119.29,265.28,39.62,13.84,39.32,0.57,26.91,0.68
2021-02-02 00:00:00,100.4,255.17,34.64,13.77,35.31,1.03,30.02,0.67
2021-02-03 00:00:00,174.44,394.11,52.88,15.86,52.6,1.19,19.1,0.68
2021-02-04 00:00:00,138.01,406.84,47.71,16.32,45.49,1.27,14.78,0.69
2021-02-05 00:00:00,94.52,261.53,30.29,15.26,40.6,0.77,32.15,0.69
2021-02-06 00:00:00,69.38,150.74,27.22,15.29,35.86,0.66,39.21,0.67
2021-02-07 00:00:00,77.48,160.44,24.42,13.69,27.12,0.91,37.14,0.67
2021-02-08 00:00:00,92.66,229.82,33.73,14.44,22.91,0.92,28.18,0.68
2021-02-09 00:00:00,93.5,183.2,28.26,14.86,25.53,0.89,36.97,0.67
2021-02-10 00:00:00,101.81,257.89,37.43,15.56,38.09,0.95,30.54,0.68
2021-02-11 00:00:00,105.34,289.78,40.53,15.01,31.69,0.96,25.88,0.68
2021-02-12 00:00:00,116.86,273.5,40.22,15.02,35.89,1.06,28.11,0.69
2021-02-13 00:00:00,105.42,236.61,38.27,14.52,40.89,0.95,31.75,0.67
2021-02-14 00:00:00,103.3,251.6,34.75,13.97,49.78,1.25,35.1,0.68
2021-02-15 00:00:00,97.79,277.17,31.05,13.36,34.36,0.96,34.14,0.67
2021-02-16 00:00:00,98.05,269.44,28.53,14.2,32.74,0.79,28.58,0.66
2021-02-17 00:00:00,56.68,105.99,35.0,12.71,52.07,0.62,27.08,0.63
2021-02-18 00:00:00,84.09,216.64,38.57,12.11,49.27,1.06,21.75,0.67
2021-02-19 00:00:00,107.91,265.22,39.02,12.77,46.05,1.07,26.42,0.69
2021-02-20 00:00:00,122.15,303.68,44.59,13.56,61.96,1.09,21.54,0.68
2021-02-21 00:00:00,107.15,263.03,31.76,13.37,26.85,1.07,35.07,0.69
2021-02-22 00:00:00,92.99,307.84,33.27,12.64,26.06,0.84,32.51,0.67
2021-02-23 00:00:00,104.24,374.28,33.98,12.93,30.04,1.07,28.72,0.67
2021-02-24 00:00:00,108.6,351.82,32.98,12.62,24.74,0.75,29.33,0.67
2021-02-25 00:00:00,99.26,685.57,24.67,13.23,20.32,0.99,48.39,0.66
2021-02-26 00:00:00,48.1,,19.83,12.74,18.91,0.61,37.58,0.61
2021-02-27 00:00:00,119.62,,26.8,18.6,23.6,0.88,12.02,0.65
2021-02-28 00:00:00,67.59,,22.5,33.05,24.08,1.33,15.28,0.65
2021-03-01 00:00:00,68.84,,24.94,35.24,25.04,0.99,15.11,0.64
2021-03-02 00:00:00,52.24,,26.48,37.81,16.52,0.73,12.17,0.63
2021-03-03 00:00:00,75.47,,30.05,50.05,21.06,0.95,13.07,0.66
2021-03-04 00:00:00,81.97,,31.65,60.06,18.56,1.14,15.04,0.68
2021-03-05 00:00:00,162.91,,33.67,61.95,14.54,1.28,12.16,0.67
2021-03-06 00:00:00,102.38,,34.18,64.1,18.66,0.82,13.03,0.66
2021-03-07 00:00:00,89.31,,32.23,65.14,17.0,1.12,16.68,0.66
2021-03-08 00:00:00,132.93,,34.86,60.32,17.51,1.11,14.44,0.66
2021-03-09 00:00:00,141.16,,34.26,56.58,17.33,1.62,14.84,0.66
2021-03-10 00:00:00,119.78,,28.92,55.99,19.8,1.04,14.41,0.67
2021-03-11 00:00:00,143.49,,37.03,51.29,25.61,1.31,12.95,0.66
2021-03-12 00:00:00,158.95,,29.93,46.77,16.58,2.31,13.56,0.66
2021-03-13 00:00:00,68.58,,34.21,38.15,20.8,0.8,11.93,0.61
2021-03-14 00:00:00,69.01,,30.54,38.75,18.83,0.88,13.18,0.64
2021-03-15 00:00:00,106.61,,29.73,41.67,18.26,0.91,14.16,0.64
2021-03-16 00:00:00,116.67,,26.1,44.04,21.61,0.88,13.95,0.65
2021-03-17 00:00:00,163.55,,31.69,57.69,19.12,1.03,13.29,0.66
2021-03-18 00:00:00,183.58,,38.49,69.68,14.87,1.33,10.22,0.67
2021-03-19 00:00:00,164.89,,42.45,71.51,17.08,1.26,9.87,0.66
2021-03-20 00:00:00,94.56,,32.96,71.12,21.35,1.01,11.07,0.63
2021-03-21 00:00:00,174.41,,36.97,74.44,21.51,1.94,9.49,0.66
2021-03-22 00:00:00,147.16,,34.94,73.91,20.11,1.08,14.38,0.67
2021-03-23 00:00:00,89.79,,30.1,69.29,17.19,0.78,16.0,0.61
2021-03-24 00:00:00,96.31,,29.07,64.78,20.23,0.91,11.14,0.62
2021-03-25 00:00:00,142.61,,27.65,56.29,25.66,0.99,32.07,0.66
2021-03-26 00:00:00,126.79,,35.05,28.38,35.2,0.93,34.88,0.62
2021-03-27 00:00:00,177.7,,46.79,29.05,43.06,1.16,32.13,0.65
2021-03-28 00:00:00,197.01,,44.72,33.25,40.79,1.52,38.94,0.68
2021-03-29 00:00:00,152.11,,33.3,32.62,42.84,1.71,43.61,0.66
2021-03-30 00:00:00,115.89,,23.49,27.17,26.47,1.53,42.81,0.65
2021-03-31 00:00:00,161.03,,24.02,24.73,29.75,0.78,43.44,0.61
2021-04-01 00:00:00,150.42,,38.86,27.34,32.31,1.16,39.82,0.64
2021-04-02 00:00:00,206.04,,59.82,32.86,52.22,1.98,39.38,0.68
2021-04-03 00:00:00,182.94,,66.9,31.98,53.33,1.48,33.14,0.68
2021-04-04 00:00:00,180.66,,59.98,31.52,47.38,1.28,29.16,0.68
2021-04-05 00:00:00,211.57,,58.35,33.57,45.8,1.37,34.37,0.68
2021-04-06 00:00:00,243.02,411.46,53.73,34.52,38.86,1.7,43.65,0.67
2021-04-07 00:00:00,188.02,409.82,50.84,34.75,31.39,1.56,44.4,0.68
2021-04-08 00:00:00,204.6,480.9,63.5,33.63,56.65,1.3,31.53,0.68
2021-04-09 00:00:00,148.58,341.82,42.28,30.3,33.28,1.16,41.06,0.66
2021-04-10 00:00:00,114.04,235.09,51.7,30.65,67.17,1.3,39.45,0.67
2021-04-11 00:00:00,128.32,297.62,59.68,32.73,73.81,2.07,33.33,0.67
2021-04-12 00:00:00,95.29,285.4,25.6,23.44,44.49,1.3,60.98,0.64
2021-04-13 00:00:00,157.54,313.97,45.76,25.4,38.52,2.7,36.85,0.67
2021-04-14 00:00:00,222.68,473.25,50.81,28.16,45.63,2.83,30.66,0.68
2021-04-15 00:00:00,102.04,273.99,28.07,26.35,32.77,1.61,52.07,0.64
2021-04-16 00:00:00,124.01,254.76,35.4,26.23,29.66,1.52,42.26,0.65
2021-04-17 00:00:00,125.86,303.82,34.23,26.61,43.68,1.37,53.11,0.65
2021-04-18 00:00:00,127.98,317.48,32.8,25.39,35.58,1.56,52.3,0.66
2021-04-19 00:00:00,140.79,358.24,36.22,21.71,29.53,1.33,37.34,0.64
2021-04-20 00:00:00,193.78,425.68,46.16,24.49,45.65,1.55,34.93,0.67
2021-04-21 00:00:00,114.8,260.07,25.25,26.51,25.89,1.29,47.05,0.65
2021-04-22 00:00:00,112.81,257.17,45.43,27.94,60.66,1.2,33.12,0.62
2021-04-23 00:00:00,144.68,340.35,49.83,26.99,38.96,1.56,31.18,0.66
2021-04-24 00:00:00,118.01,299.09,25.52,24.07,38.28,1.22,46.17,0.64
2021-04-25 00:00:00,76.67,201.02,16.84,22.34,34.95,0.82,65.37,0.6
2021-04-26 00:00:00,150.25,353.47,51.86,26.67,40.65,1.42,39.51,0.66
2021-04-27 00:00:00,214.57,343.45,62.12,29.99,54.13,1.42,33.71,0.67
2021-04-28 00:00:00,144.66,348.83,52.53,30.49,38.83,1.43,37.59,0.67
2021-04-29 00:00:00,124.78,416.77,39.03,33.19,38.5,0.99,53.44,0.65
2021-04-30 00:00:00,89.75,258.0,36.87,32.86,46.92,1.4,52.72,0.61
2021-05-01 00:00:00,67.67,226.22,48.2,29.68,50.84,1.59,46.87,0.66
2021-05-02 00:00:00,65.24,166.72,28.03,25.51,34.05,1.55,44.67,0.64
2021-05-03 00:00:00,70.1,215.49,36.41,25.26,39.22,1.54,42.65,0.64
2021-05-04 00:00:00,76.13,152.18,37.35,25.97,49.37,1.32,37.21,0.61
2021-05-05 00:00:00,38.85,114.7,24.01,25.37,30.37,1.24,40.26,0.63
2021-05-06 00:00:00,75.44,147.81,24.7,24.54,36.01,0.99,36.97,0.6
2021-05-07 00:00:00,46.11,91.24,40.95,33.09,37.52,0.9,26.82,0.61
2021-05-08 00:00:00,45.9,104.3,33.68,39.11,29.94,1.03,40.63,0.6
2021-05-09 00:00:00,48.07,103.06,46.33,46.7,54.28,0.89,32.47,0.6
2021-05-10 00:00:00,33.51,72.23,38.82,68.69,31.19,0.84,38.13,0.6
2021-05-11 00:00:00,46.43,88.51,42.05,63.28,34.26,0.98,38.16,0.6
2021-05-12 00:00:00,39.92,77.15,40.74,67.19,22.31,1.03,37.23,0.6
2021-05-13 00:00:00,43.59,81.33,51.1,71.37,59.82,0.82,28.06,0.6
2021-05-14 00:00:00,82.1,170.97,47.82,72.02,40.91,1.14,33.39,0.64
2021-05-15 00:00:00,91.91,224.48,51.76,76.6,43.71,0.87,39.11,0.65
2021-05-16 00:00:00,65.36,134.68,43.24,73.04,49.12,1.01,35.02,0.6
2021-05-17 00:00:00,61.09,123.14,41.67,81.93,41.56,1.07,32.24,0.63
2021-05-18 00:00:00,50.21,97.06,47.74,72.78,55.44,1.0,26.96,0.6
2021-05-19 00:00:00,27.97,58.52,36.82,73.4,56.02,0.75,25.31,0.6
2021-05-20 00:00:00,21.53,43.37,35.05,69.51,37.44,0.86,22.81,0.6
2021-05-21 00:00:00,39.99,77.53,41.77,63.64,21.89,1.14,31.53,0.6
2021-05-22 00:00:00,77.71,193.38,42.24,64.51,25.2,1.78,29.38,0.65
2021-05-23 00:00:00,79.65,236.47,44.79,63.79,30.18,0.91,32.33,0.65
2021-05-24 00:00:00,112.91,389.83,46.97,77.54,25.29,1.65,31.34,0.65
2021-05-25 00:00:00,64.24,247.48,47.05,81.05,23.37,1.5,55.86,0.62
